Incident energy;MT=102 : (z,γ);MT=18 : (z,fission)
Incident energy;;
Incident energy;σ(E);σ(E)
416.1985;1.819268;10.7167
416.2394;1.637044;9.810161
416.2802;1.474905;8.958886
416.3211;1.331917;8.167199
416.3619;1.208121;7.444354
416.4027;1.10209;6.791171
416.4435;1.012491;6.208525
416.494;0.9220912;5.584133
416.5445;0.8515527;5.063904
416.6092;0.785438;4.54263
416.6738;0.7412291;4.174896
416.7384;0.7137933;3.947671
416.803;0.6992176;3.847233
416.859;0.694959;3.850616
416.915;0.6976829;3.925914
416.9849;0.7114576;4.10216
417.0547;0.739887;4.347983
417.1245;0.7897739;4.646265
417.1594;0.8260668;4.812854
417.1943;0.8723384;4.992171
417.2325;0.9371443;5.20633
417.2706;1.020028;5.444603
417.3088;1.125746;5.717547
417.3469;1.258843;6.036462
417.3851;1.425992;6.419495
417.4232;1.633174;6.884793
417.4614;1.889262;7.458591
417.4995;2.201516;8.164659
417.535;2.551697;8.968216
417.5704;2.965785;9.934067
417.6058;3.452509;11.08779
417.6412;4.019378;12.45102
417.6767;4.675086;14.0467
417.7121;5.421314;15.87861
417.7475;6.26314;17.9564
417.7829;7.201228;20.27647
417.8446;9.056021;24.85011
417.8845;10.38628;28.10091
417.9414;12.41164;32.97551
417.9869;14.08473;36.91216
418.0038;14.70542;38.34701
418.0627;16.80079;43.06099
418.1216;18.66985;47.02911
418.1721;19.97184;49.55946
418.2226;20.90189;51.08998
418.2568;21.28494;51.49704
418.291;21.45195;51.37641
418.3049;21.45632;51.17684
418.3118;21.44476;51.0459
418.3327;21.35434;50.5226
418.3729;20.95034;49.00441
418.413;20.2618;46.883
418.4547;19.27611;44.14052
418.4964;18.06134;40.98321
418.568;15.6035;35.01946
418.6395;12.94093;29.00862
418.7165;10.16256;23.18101
418.755;8.8928;20.6851
418.7934;7.738131;18.52747
418.8319;6.707584;16.71474
418.8703;5.814528;15.25806
418.9088;5.056267;14.13823
418.9472;4.433782;13.33919
418.9728;4.089901;12.96878
418.9983;3.80101;12.71774
419.0336;3.484161;12.54565
419.0688;3.25713;12.55248
419.1041;3.110884;12.71198
419.1393;3.03915;12.99873
419.1746;3.03537;13.39214
419.2098;3.094625;13.87054
419.2451;3.213555;14.42001
419.2803;3.388982;15.02357
419.3207;3.658333;15.77002
419.361;3.998232;16.55822
419.3745;4.127835;16.82981
419.4081;4.484261;17.51814
419.4417;4.888011;18.21861
419.4985;5.6718;19.40938
419.5553;6.565279;20.57076
419.577;6.929042;20.99564
419.6265;7.786962;21.89983
419.6759;8.651636;22.67342
419.7747;10.22571;23.63398
419.8459;11.05296;23.67573
419.8829;11.33037;23.44682
419.9199;11.48535;23.04107
419.9469;11.51616;22.63534
419.9604;11.50487;22.39899
419.994;11.39923;21.71908
420.0301;11.16483;20.85534
420.0661;10.81333;19.87678
420.1216;10.06866;18.19596
420.1771;9.130339;16.39423
420.273;7.258963;13.2836
420.3209;6.300865;11.8432
420.3688;5.380373;10.53023
420.4072;4.690167;9.585074
420.4456;4.054748;8.741698
420.484;3.481367;8.000781
420.5224;2.97367;7.359149
420.5608;2.532168;6.810736
420.5992;2.154825;6.347551
420.6376;1.837704;5.960576
420.6759;1.576211;5.641279
420.7143;1.363076;5.379048
420.7527;1.192909;5.166569
420.7911;1.059701;4.996576
420.8294;0.9580678;4.863168
420.8678;0.8824174;4.760475
420.9062;0.8285892;4.684614
420.9446;0.7927208;4.632049
420.9829;0.771538;4.599859
421.0318;0.7612319;4.584041
421.0807;0.7650929;4.59201
421.1476;0.7855866;4.632737
421.2144;0.8149915;4.696521
421.348;0.8690949;4.845098
421.3993;0.8802064;4.89605
421.4256;0.882915;4.919233
421.4476;0.8835374;4.936931
421.5103;0.8771953;4.979058
421.5405;0.8701835;4.995557
421.6527;0.8290954;5.048909
421.7648;0.7874466;5.130471
421.8454;0.7773974;5.240104
421.8857;0.7834568;5.318203
421.926;0.798871;5.414623
421.9784;0.8349009;5.570485
422.0308;0.890894;5.76476
422.0832;0.9681273;6.002674
422.1355;1.066752;6.290911
422.1879;1.186511;6.641037
422.2403;1.325575;7.067118
422.2927;1.48128;7.588243
422.345;1.649753;8.226395
422.402;1.843298;9.087035
422.4692;2.076926;10.36942
422.5202;2.252586;11.5661
422.5405;2.321133;12.10052
422.5813;2.455375;13.27831
422.6119;2.552273;14.25326
422.6644;2.709554;16.10465
422.7168;2.854112;18.16023
422.7395;2.912761;19.10683
422.7897;3.03412;21.29545
422.8399;3.144721;23.57148
422.9403;3.338891;28.12259
423.0284;3.486587;31.72164
423.1164;3.617272;34.52366
423.2045;3.729626;36.20663
423.2925;3.816725;36.58414
423.3728;3.867592;35.7894
423.453;3.888696;34.04565
423.489;3.889713;33.01377
423.5602;3.88257;30.64916
423.5779;3.880245;30.01401
423.6074;3.877278;28.93001
423.6405;3.876909;27.69214
423.676;3.882432;26.36138
423.6945;3.888636;25.67421
423.7006;3.891272;25.44931
423.7198;3.901683;24.7485
423.739;3.915597;24.06076
423.7728;3.949635;22.89014
423.8664;4.115951;20.00221
423.96;4.383705;17.73729
424.049;4.68812;16.15157
424.1379;4.965062;14.99212
424.1563;5.01169;14.7884
424.197;5.096543;14.3656
424.2377;5.153617;13.9673
424.2749;5.181201;13.61255
424.2898;5.186169;13.47102
424.3322;5.184913;13.06638
424.425;5.156281;12.17427
424.477;5.18279;11.70181
424.529;5.296524;11.29743
424.581;5.547971;11.01607
424.633;5.986359;10.92062
424.6571;6.265021;10.95736
424.6932;6.781656;11.12584
424.7293;7.423699;11.44589
424.7654;8.193776;11.93115
424.8015;9.088742;12.58989
424.8376;10.09906;13.42387
424.8737;11.20848;14.42742
424.9459;13.62675;16.88092
424.9941;15.28567;18.76672
425.0513;17.15558;21.12646
425.1084;18.7626;23.45302
425.1385;19.45361;24.60799
425.2046;20.48333;26.82862
425.2551;20.75328;28.1308
425.2607;20.75404;28.25077
425.2719;20.73797;28.47535
425.311;20.49967;29.09535
425.3501;19.98871;29.4585
425.4006;18.9656;29.56355
425.4511;17.60578;29.30621
425.5436;14.56837;28.15833
425.6361;11.35918;26.61231
425.7034;9.219588;25.51546
425.7371;8.259971;25.01836
425.7707;7.390395;24.56593
425.804;6.618732;24.16021
425.8373;5.937346;23.79272
425.8706;5.343675;23.45563
425.9038;4.83412;23.13933
425.9449;4.306951;22.75673
425.986;3.880099;22.36087
426.0271;3.537169;21.92775
426.0682;3.261893;21.43625
426.114;3.016376;20.79981
426.1598;2.817826;20.05633
426.2513;2.50605;18.24252
426.3096;2.338875;16.88894
426.328;2.288956;16.43778
426.364;2.194359;15.53185
426.4963;1.885936;12.158
426.5625;1.769387;10.6131
426.6286;1.696074;9.288661
426.6733;1.679268;8.558616
426.7179;1.6951;7.990231
426.7626;1.748992;7.60174
426.8072;1.845686;7.413097
426.8519;1.989904;7.43859
426.8966;2.184612;7.689898
426.9413;2.431272;8.172535
426.9859;2.72841;8.883027
427.0455;3.198611;10.16986
427.105;3.735379;11.7881
427.2241;4.893174;15.63249
427.3044;5.604339;18.22024
427.3847;6.134305;20.34494
427.4379;6.3411;21.3204
427.491;6.413387;21.86123
427.5618;6.294962;21.84945
427.6284;5.977793;21.09277
427.6949;5.505869;19.72471
427.7524;5.019568;18.18347
427.8099;4.507721;16.45523
427.8674;4.014916;14.68418
427.9248;3.582107;13.00855
427.9672;3.319964;11.89896
428.0095;3.118793;10.94369
428.0518;2.985237;10.16981
428.0941;2.923779;9.598942
428.1366;2.936321;9.243404
428.1791;3.022226;9.111848
428.2216;3.177693;9.201606
428.2641;3.396345;9.501902
428.3066;3.669423;9.993895
428.3491;3.986077;10.65085
428.434;4.69814;12.3145
428.4585;4.911204;12.84401
428.5374;5.575976;14.54174
428.6073;6.095559;15.85226
428.6539;6.390232;16.53073
428.7005;6.642086;17.00891
428.7143;6.709192;17.10887
428.7635;6.926493;17.3071
428.8127;7.123153;17.2679
428.883;7.412554;16.86521
428.9532;7.773581;16.19459
429.0215;8.245992;15.45692
429.0898;8.855506;14.78925
429.1597;9.591257;14.28456
429.2331;10.3965;13.9856
429.3064;11.09784;13.88045
429.3832;11.55981;13.8763
429.4503;11.62777;13.87864
429.4559;11.61732;13.87744
429.4699;11.57999;13.87323
429.4839;11.52659;13.86726
429.5357;11.19147;13.83215
429.5838;10.69851;13.79352
429.6319;10.05701;13.77527
429.6931;9.08401;13.83715
429.7499;8.095007;14.04508
429.8067;7.09588;14.45832
429.8635;6.148875;15.1182
429.9202;5.302659;16.0379
429.9759;4.596044;17.18023
430.0316;4.023953;18.51573
430.0873;3.583028;19.97683
430.143;3.259554;21.47916
430.2053;3.012439;23.09528
430.2675;2.857231;24.52239
430.3298;2.765397;25.66244
430.392;2.715213;26.44357
430.4541;2.692137;26.84173
430.5162;2.68932;26.87639
430.6403;2.746583;26.10877
430.7385;2.870113;25.09941
430.8367;3.074131;24.095
430.9124;3.275355;23.4322
431.0102;3.549375;22.68548
431.108;3.76724;21.86347
431.1781;3.843226;21.07335
431.2482;3.826245;20.0211
431.2683;3.802488;19.66469
431.3287;3.680113;18.44643
431.405;3.424858;16.62597
431.4812;3.083342;14.59212
431.6452;2.23817;10.1604
431.7272;1.852286;8.244674
431.7682;1.683772;7.412066
431.8092;1.534693;6.672034
431.8464;1.417203;6.082828
431.8835;1.317103;5.573013
431.9206;1.23377;5.139263
431.9577;1.166522;4.778892
431.9948;1.114374;4.488563
432.0319;1.07613;4.264646
432.069;1.050466;4.103525
432.1061;1.036003;4.00185
432.1422;1.031373;3.957219
432.1782;1.034812;3.963911
432.2142;1.045183;4.020247
432.2502;1.061501;4.12543
432.2905;1.085804;4.301075
432.3308;1.11563;4.53893
432.3711;1.150413;4.841282
432.4113;1.189834;5.210648
432.4336;1.213778;5.446406
432.4448;1.226389;5.573501
432.4782;1.266485;5.988554
432.5004;1.29537;6.295674
432.506;1.302962;6.377256
432.5207;1.323514;6.59952
432.5353;1.344868;6.832186
432.5645;1.390653;7.334587
432.6229;1.49662;8.497876
432.6765;1.614579;9.767317
432.73;1.756705;11.24171
432.7836;1.928119;12.93511
432.8371;2.132553;14.84138
432.8907;2.374735;16.95739
432.9442;2.657223;19.25363
432.9977;2.983466;21.70155
433.0512;3.356266;24.26058
433.1056;3.785989;26.93039
433.16;4.269951;29.62272
433.2118;4.784259;32.17108
433.2635;5.352287;34.67413
433.367;6.658009;39.51155
433.395;7.048313;40.77608
433.451;7.868831;43.24361
433.5517;9.423121;47.41034
433.6322;10.63515;50.31153
433.6926;11.44366;52.05008
433.7529;12.09815;53.2321
433.813;12.54438;53.69456
433.873;12.74556;53.30958
433.9138;12.73381;52.52527
433.9709;12.52093;50.71831
434.0617;11.78726;46.34414
434.1525;10.77902;40.76375
434.2214;10.02095;36.33637
434.2902;9.421226;32.26074
434.359;9.08645;28.92027
434.4278;9.076009;26.56899
434.4766;9.267226;25.55253
434.5254;9.603026;25.05224
434.5743;10.05061;25.00066
434.6231;10.56277;25.29599
434.7207;11.56946;26.4121
434.7533;11.84099;26.79183
434.808;12.16209;27.27453
434.8627;12.27043;27.43825
434.8755;12.26122;27.41846
434.8819;12.2515;27.39956
434.9044;12.18995;27.28386
434.9268;12.08617;27.09042
434.9894;11.57664;26.12976
435.0519;10.77649;24.58819
435.1231;9.593616;22.25981
435.1536;9.027371;21.12907
435.1785;8.549242;20.16714
435.1884;8.356545;19.77769
435.2033;8.064827;19.1862
435.2231;7.675759;18.39379
435.2945;6.295588;15.54935
435.3658;5.02495;12.87838
435.4163;4.227179;11.16798
435.4667;3.530357;9.644405
435.5172;2.935815;8.31317
435.5676;2.443454;7.178138
435.5929;2.232203;6.678159
435.6181;2.044068;6.224022
435.6433;1.8768;5.811431
435.6685;1.728937;5.437985
435.6938;1.59848;5.099919
435.719;1.48492;4.797365
435.7694;1.300765;4.284617
435.8118;1.183176;3.937164
435.849;1.10269;3.6867
435.8862;1.039324;3.480495
435.9234;0.9896366;3.313026
435.9605;0.9507282;3.179808
436.0062;0.9137051;3.056114
436.0307;0.8975501;3.006103
436.0491;0.8867092;2.975356
436.0891;0.8660457;2.92711
436.1485;0.8400913;2.89786
436.2078;0.8168297;2.913477
436.2693;0.7933685;2.972018
436.3307;0.7696464;3.06968
436.3425;0.7650304;3.092653
436.3897;0.7464266;3.197245
436.437;0.727709;3.321069
436.5395;0.688157;3.643666
436.642;0.6521634;4.014747
436.791;0.6093227;4.561658
436.94;0.5773609;5.022687
437.0148;0.5645318;5.205735
437.1765;0.5434267;5.518401
437.3382;0.5355196;5.831281
437.4373;0.5414763;6.096179
437.5275;0.5568339;6.421769
437.6177;0.5835396;6.847247
437.7079;0.6230166;7.38262
437.7981;0.6765169;8.028549
437.8883;0.7460154;8.776679
437.9785;0.8362484;9.611602
438.0236;0.8922403;10.05583
438.0687;0.9583819;10.51498
438.1138;1.037968;10.98733
438.1588;1.135198;11.47082
438.1928;1.223904;11.84413
438.2268;1.329025;12.22477
438.2608;1.454052;12.6136
438.2948;1.602937;13.01194
438.3288;1.78004;13.42158
438.3628;1.990033;13.84474
438.3968;2.237756;14.28404
438.4307;2.527106;14.74099
438.4647;2.864324;15.2213
438.4987;3.252602;15.72665
438.5327;3.695027;16.25971
438.5666;4.191887;16.82095
438.6006;4.746348;17.41499
438.6346;5.355328;18.0404
438.7025;6.716657;19.37681
438.7328;7.374059;20.00456
438.8186;9.314291;21.83483
438.9043;11.17652;23.61191
438.9577;12.17763;24.60423
439.0111;12.98001;25.44576
439.0237;13.13449;25.61705
439.0569;13.47082;26.01152
439.0901;13.69893;26.3169
439.1018;13.75261;26.40202
439.1077;13.77433;26.44037
439.1311;13.82507;26.56176
439.201;13.64631;26.62817
439.2599;13.1435;26.3502
439.3188;12.38144;25.80605
439.358;11.76935;25.32716
439.422;10.66686;24.41782
439.5123;9.087361;23.09018
439.5724;8.146739;22.35796
439.6266;7.44309;21.92538
439.6808;6.919224;21.80348
439.735;6.607851;22.07511
439.7892;6.534378;22.8075
439.8313;6.653416;23.72307
439.8735;6.933303;24.95372
439.9157;7.375691;26.49032
439.9579;7.977924;28.30912
440.0;8.730016;30.3636
440.059;10.00982;33.53081
440.118;11.495;36.83597
440.177;13.0956;40.01672
440.236;14.69749;42.78873
440.3195;16.7137;45.49138
440.3612;17.50855;46.13754
440.4029;18.10741;46.25068
440.4422;18.4638;45.85445
440.4814;18.59957;44.9817
440.5115;18.54904;44.00575
440.5317;18.43942;43.21305
440.5947;17.72066;40.12968
440.6283;17.12182;38.18261
440.6435;16.80717;37.2509
440.691;15.67278;34.20132
440.7385;14.35772;31.05649
440.8513;10.90094;23.9718
440.8956;9.555198;21.56155
440.9399;8.280992;19.44253
440.9842;7.108939;17.6406
441.0284;6.062148;16.16775
441.0727;5.147463;15.01338
441.117;4.370825;14.16847
441.1613;3.729039;13.61555
441.2055;3.215066;13.33622
441.2343;2.942873;13.29226
441.263;2.716797;13.35188
441.2918;2.531655;13.51205
441.3205;2.38514;13.76888
441.3511;2.26677;14.14724
441.3816;2.183759;14.62993
441.4122;2.131852;15.21878
441.4427;2.108014;15.90895
441.4733;2.109027;16.70396
441.5038;2.132147;17.59738
441.5649;2.235281;19.68219
441.626;2.400361;22.13612
441.6871;2.612679;24.90884
441.8093;3.123718;31.05932
441.8735;3.40763;34.33906
441.9534;3.742775;38.11042
442.0333;4.028189;41.17853
442.1132;4.237648;43.19643
442.193;4.35447;43.91608
442.2575;4.377871;43.47615
442.322;4.340828;42.14457
442.3865;4.250261;40.01182
442.4509;4.115464;37.2269
442.5407;3.870938;32.59141
442.6305;3.579185;27.5529
442.7203;3.253812;22.5894
442.7892;2.986559;19.06613
442.8312;2.817697;17.0957
442.8675;2.668986;15.5165
442.9129;2.480628;13.71222
442.9582;2.291816;12.10465
443.005;2.098189;10.64307
443.0517;1.909122;9.377263
443.0985;1.72665;8.287957
443.1452;1.55431;7.363014
443.1803;1.432696;6.763374
443.2154;1.318883;6.237026
443.2505;1.213599;5.776345
443.2855;1.117647;5.375213
443.3556;0.9538255;4.721168
443.3907;0.8862005;4.457616
443.4257;0.8282195;4.231373
443.4608;0.7793187;4.0377
443.4959;0.7393655;3.874607
443.531;0.7079981;3.740109
443.566;0.6848852;3.633102
443.6011;0.669505;3.552117
443.6361;0.6615657;3.497148
443.6712;0.6606566;3.467677
443.7062;0.6664329;3.463807
443.7623;0.6887523;3.510555
443.8184;0.7258648;3.621429
443.8979;0.8003984;3.881483
443.9774;0.8947414;4.242861
444.1363;1.104727;5.109188
444.155;1.127972;5.208362
444.159;1.132835;5.229164
444.1698;1.145748;5.284497
444.1805;1.158209;5.337998
444.202;1.182124;5.440928
444.2577;1.235719;5.671953
444.3134;1.274697;5.837606
444.3691;1.296925;5.924582
444.4248;1.301849;5.926046
444.4563;1.297367;5.88897
444.5186;1.275357;5.740978
444.5808;1.241051;5.510684
444.7024;1.170138;4.933586
444.7632;1.150921;4.647185
444.824;1.154445;4.403991
444.8704;1.177213;4.262987
444.9167;1.22026;4.169279
444.9786;1.312761;4.123742
445.0366;1.437503;4.163037
445.0946;1.598826;4.272608
445.1526;1.794289;4.436684
445.2105;2.018844;4.634419
445.2877;2.351788;4.91145
445.3701;2.72534;5.169072
445.4413;3.035903;5.317928
445.4976;3.254258;5.367971
445.5538;3.432556;5.348406
445.5875;3.514693;5.301187
445.6339;3.59158;5.191802
445.6803;3.621642;5.031805
445.714;3.612071;4.885298
445.7624;3.551002;4.633899
445.8024;3.459261;4.393881
445.871;3.222711;3.928874
445.9338;2.934559;3.465085
445.9966;2.60117;2.989793
446.0625;2.230432;2.504922
446.1283;1.866638;2.058953
446.1941;1.532497;1.66952
446.227;1.381843;1.499702
446.2599;1.243938;1.347462
446.2958;1.108847;1.201556
446.3317;0.9901165;1.076366
446.3676;0.8875091;0.9710073
446.4035;0.8003322;0.8842055
446.4424;0.7220906;0.8093034
446.4813;0.6591689;0.7522298
446.5202;0.6098539;0.7108266
446.5591;0.5724587;0.6830923
446.5949;0.5472554;0.6681812
446.6289;0.5305491;0.6624887
446.6628;0.5202332;0.6644699
446.7112;0.5156639;0.680225
446.7306;0.5170862;0.6909229
446.7403;0.5184975;0.6972599
446.7615;0.5232347;0.7135127
446.7826;0.5302637;0.7331555
446.8249;0.5517645;0.7841325
446.8672;0.584215;0.8530515
446.9095;0.6292465;0.9434707
446.9361;0.6648622;1.013156
446.9727;0.7241757;1.127551
447.0092;0.7964106;1.26556
447.0458;0.8831797;1.430669
447.0823;0.9850064;1.624401
447.1189;1.103115;1.849763
447.1554;1.23707;2.106756
447.192;1.387253;2.397113
447.2285;1.551839;2.71847
447.2884;1.849178;3.308719
447.3482;2.169113;3.960289
447.4678;2.809554;5.334734
447.5177;3.047183;5.880054
447.5675;3.251405;6.374205
447.5841;3.31079;6.524226
447.6134;3.404095;6.768092
447.6261;3.439854;6.86491
447.6389;3.473006;6.956785
447.6453;3.488498;7.00053
447.6653;3.532317;7.127636
447.6853;3.56937;7.240033
447.6907;3.578261;7.267852
447.7042;3.598516;7.332725
447.7176;3.615973;7.390595
447.7445;3.643909;7.487806
447.82;3.689463;7.644118
447.8894;3.735179;7.695133
447.9587;3.8547;7.757046
447.9971;3.98068;7.838313
448.0355;4.165528;7.97841
448.0739;4.420746;8.195603
448.1122;4.754811;8.504208
448.1377;5.024639;8.766183
448.1716;5.444215;9.188259
448.2054;5.931865;9.693813
448.273;7.102006;10.94277
448.3406;8.480441;12.43955
448.4082;9.964312;14.04596
448.4851;11.6006;15.77174
448.562;12.95695;17.11004
448.5923;13.36568;17.4743
448.6626;13.96042;17.88329
448.6951;14.05057;17.85331
448.6997;14.05349;17.83783
448.7157;14.04463;17.76262
448.7316;14.00663;17.65569
448.7885;13.63986;17.02947
448.8424;12.99014;16.14337
448.8939;12.14897;15.12019
448.9453;11.16187;14.02771
448.9943;10.15167;13.01566
449.0728;8.556689;11.67044
449.112;7.83533;11.20493
449.1512;7.197718;10.91443
449.2002;6.547156;10.82419
449.2492;6.082373;11.05158
449.2919;5.838294;11.5058
449.3346;5.743855;12.18296
449.3773;5.791361;13.05744
449.42;5.966625;14.09449
449.4627;6.249815;15.25184
449.5054;6.616436;16.48156
449.5907;7.484741;18.94872
449.6601;8.18638;20.73418
449.7294;8.748171;22.11297
449.7771;9.000611;22.75624
449.8248;9.116678;23.12293
449.8409;9.122663;23.18328
449.8463;9.120833;23.19643
449.8678;9.094374;23.21403
449.8893;9.037418;23.17756
449.9522;8.702941;22.78707
450.015;8.149518;22.05183
450.1131;6.986375;20.50201
450.2112;5.694507;18.87515
450.2746;4.905638;17.95152
450.338;4.207537;17.18504
450.385;3.763096;16.71981
450.4319;3.385022;16.32959
450.4789;3.069361;15.99168
450.5258;2.811458;15.6816
450.5972;2.509198;15.19964
450.6685;2.28691;14.62936
450.7504;2.090384;13.78587
450.8322;1.924222;12.71167
450.9429;1.71406;10.95187
451.0535;1.50866;9.040789
451.134;1.363977;7.705433
451.1937;1.261238;6.806885
451.2022;1.246992;6.687265
451.2346;1.193641;6.252525
451.2669;1.142017;5.85442
451.3316;1.043553;5.168602
451.3595;1.003202;4.919308
451.3875;0.9640192;4.69664
451.4387;0.8958625;4.357349
451.4899;0.8323846;4.098209
451.5631;0.7502357;3.844811
451.6363;0.6789243;3.697439
451.7428;0.5958699;3.606584
451.7961;0.5637316;3.59581
451.8493;0.5377853;3.600514
451.9028;0.5175679;3.618156
451.9563;0.5028103;3.647965
452.0633;0.4875984;3.746292
452.1447;0.4867333;3.859075
452.2596;0.4985418;4.074925
452.3745;0.5253401;4.347671
452.4327;0.5460345;4.503226
452.4909;0.5734772;4.669693
452.5491;0.6103858;4.848977
452.6073;0.6609991;5.046165
452.6655;0.7316664;5.270512
452.6946;0.7772474;5.39713
452.7237;0.8315232;5.53635
452.7528;0.8961802;5.690864
452.7819;0.9731531;5.863737
452.811;1.064632;6.058396
452.84;1.172655;6.277793
452.8645;1.27899;6.48586
452.889;1.400949;6.71741
452.9147;1.547651;6.988373
452.9404;1.715702;7.291043
452.9661;1.907307;7.628376
452.9918;2.124665;8.003183
453.0175;2.369908;8.418028
453.0432;2.645035;8.875118
453.0689;2.951842;9.376185
453.0946;3.29184;9.92236
453.146;4.075525;11.15082
453.1974;4.999306;12.55298
453.2488;6.056693;14.10467
453.3001;7.227248;15.76
453.4022;9.76864;19.11713
453.5043;12.27674;22.01801
453.5837;13.92636;23.53595
453.659;15.06807;24.15259
453.6926;15.41688;24.14646
453.6968;15.4531;24.13351
453.7115;15.56681;24.0672
453.7262;15.66014;23.96877
